	P	Q	R
78	0.4788783437077226	0.9447667019406004	0.6445148739185979
79	0.48720849865190546	0.8782121306830701	0.778682605558247
80	0.49171329989655915	0.7582168595336071	0.8941636388859527
81	0.4904909039621295	0.5989564237169677	0.942472680703769
82	0.4827912871816598	0.4349288585811662	0.9436384955975244
83	0.4688855666291821	0.2805713224273935	0.9344866733166167
84	0.4494508636060309	0.14579239472412212	0.9159202972907995
85	0.4258035964516637	0.055797073067948476	0.8811360428912497
86	0.40054219657384316	0.03839589482135289	0.8201716653914988
87	0.3759379006932859	0.05484827399105814	0.7241072734960114
88	0.35312222710415386	0.10300900088316003	0.5881583023127941
89	0.3339471182911897	0.21558060721124614	0.4148023056168802
90	0.3215883334902156	0.425460650979542	0.21973140128043447
91	0.3199657869510223	0.7385968543814869	0.05852801251268863
92	0.3312545923713997	0.9994377411603907	0.0357095529896604
93	0.34608135829022624	0.9993148318132141	0.04343686941460628
94	0.360509301231494	0.9991322968442247	0.054055670937236545
95	0.3745657827943457	0.9988773653144716	0.06847628690274048
96	0.38827328788721527	0.9985039233649083	0.0883923270745122
97	0.40164920233410467	0.9979420034079218	0.11608873939563108
98	0.414704775642377	0.9970719005551825	0.15433883582327088
99	0.42744287524859315	0.9956812864566545	0.20606579426721755
100	0.4398529440908717	0.9933609181914702	0.27387164404007003
